DISTRITO,BAIRRO,END_COMPLETO,NUM_ENDERECO,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,COD_INDICADOR_ESTAB_ENDERECO
DASAC,SACRAMENTA,TRAVESSA  ALFERES COSTA,380,-1.412933,-48.475873,DEPOSITO DE BEBIDAS,1.0
DABEL,NAZARE,AVENIDA COMANDANTE BRAS DE AGUIAR,327,-1.454889,-48.488967,RESTAURANTE GABINETE ROOM,1.0
DABEN,TAPANA,RODOVIA  DO TAPANA,2,-1.341216,-48.468251,RESTAURANTE QUE DELICIA,1.0
DAGUA,JURUNAS,RUA  DOS TAMOIOS,314,-1.469868,-48.498505,DEPOSITO DE BEBIDAS,1.0
DAICO,CAMPINA DE ICOARACI,TRAVESSA  MOURA CARVALHO,448,-1.295908,-48.471469,BAR DO BADA,1.0
DAGUA,JURUNAS,RUA  DOS MUNDURUCUS,1102,-1.464728,-48.49275,RESTAURANTE,1.0
DAICO,CAMPINA DE ICOARACI,TRAVESSA  MOURA CARVALHO,145,-1.295736,-48.471361,CASA DE SHOW QUADRA DO DAMASCENO,1.0
DABEN,TAPANA,RODOVIA  DO TAPANA,0,-1.341213,-48.46818,RESTAURANTE DONA DO PEDACO,1.0
DAGUA,JURUNAS,RUA  DOS MUNDURUCUS,1102,-1.4652,-48.492931,RESTAURANTE,1.0
DAICO,CAMPINA DE ICOARACI,TRAVESSA  MOURA CARVALHO,334,-1.296347,-48.472114,DEPOSITO DE BEBIDAS,1.0
DABEL,NAZARE,AVENIDA COMANDANTE BRAS DE AGUIAR,327,-1.454889,-48.488967,RESTAURANTE GABINETE,2.0
DABEN,TAPANA,RODOVIA  DO TAPANA,0,-1.339016,-48.46842,BAR PINGO DE OURO,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  LAURO SODRE,191,-1.455573,-48.452379,COMERCIO E DEPOSITO DE BEBIDAS,1.0
DAICO,AGULHA,RODOVIA  AUGUSTO MONTENEGRO,714,-1.300027,-48.471758,BOTECO DOS SALGADOS,2.0
DASAC,TELEGRAFO,TRAVESSA CORONEL LUIS BENTES,411,-1.429233,-48.484721,BAR BOLA PRETA,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  LAURO SODRE,191,-1.455713,-48.452375,COMERCIO E DEPOSITO DE BEBIDAS,1.0
DAICO,AGULHA,RODOVIA  AUGUSTO MONTENEGRO,714,-1.300093,-48.47175,BOTECO DOS SALGADOS,1.0
DABEN,BENGUI,PASSAGEM  LIBERDADE,7,-1.371519,-48.454822,BAR DA ROSE,1.0
DASAC,FATIMA,PASSAGEM  ADEMAR DE BARROS,100,-1.440015,-48.474483,TAPIOCARIA,1.0
DABEL,UMARIZAL,RUA  DOMINGOS MARREIROS,106,-1.447133,-48.486474,BAR E LANCHONETE,1.0
DAGUA,GUAMA,AVENIDA  BERNARDO SAYAO,5016,-1.475448,-48.462674,RESTAURANTE SHALON,1.0
DABEL,MARCO,AVENIDA DUQUE DE CAXIAS,605,-1.437898,-48.467377,BAR,1.0
DAICO,CRUZEIRO,PASSAGEM  FLORIANO,60,-1.268181,-48.560415,BAR DO GOIANO,1.0
DABEN,COQUEIRO,RODOVIA  AUGUSTO MONTENEGRO,5,-1.340586,-48.451169,RESTAURANTE LANCH KI DELICIA,1.0
DABEL,BATISTA CAMPOS,PRACA  COARACY NUNES,667,-1.457737,-48.493226,BAR,1.0
DABEL,BATISTA CAMPOS,PRACA  COARACY NUNES,10,-1.457549,-48.493166,DEPOSITO E BAR,1.0
DABEN,TAPANA,RODOVIA  ARTHUR BERNARDES,0,-1.354604,-48.477343,RESTAURANTE E LANCHONETE,1.0
DABEN,TAPANA,RODOVIA  ARTHUR BERNARDES,56,-1.353871,-48.47738,RESTAURANTE BOM SABOR,1.0
DABEL,BATISTA CAMPOS,PRACA  COARACY NUNES,4,-1.457669,-48.493347,BAR COMPOSICAO,1.0
DABEN,TAPANA,RODOVIA  ARTHUR BERNARDES,46,-1.354347,-48.477363,RESTAURANTE DA MINEIRA,1.0
DABEN,TAPANA,RODOVIA  ARTHUR BERNARDES,37,-1.354831,-48.477269,RESTAURANTE DA MAINHA,1.0
DABEL,UMARIZAL,RUA  ANTONIO EVERDOSA,9,-1.435849,-48.479694,BAR,1.0
DAGUA,CONDOR,PASSAGEM  MARAJOARA,1,-1.4745,-48.473937,BAR FAUSTO DRINKS,1.0
DABEL,BATISTA CAMPOS,AVENIDA ALMIRANTE TAMANDARE,912,-1.457929,-48.497591,CHURRASCARIA BOI DOURO,1.0
DAOUT,BRASILIA,TRAVESSA  BRASILIA,790,-1.27278,-48.477915,BAR E PIZZARIA,1.0
DASAC,SACRAMENTA,PASSAGEM  VILA NOVA,264,-1.411162,-48.467475,DEPOSITO DE BEBIDAS,1.0
DASAC,TELEGRAFO,RUA  CURUCA,666,-1.433166,-48.484155,BAR,1.0
DASAC,SACRAMENTA,PASSAGEM SAO PEDRO,650,-1.408397,-48.470457,BAR E MERCEARIA,1.0
DASAC,MARACANGALHA,PASSAGEM  MARAJOARA I,89,-1.403931,-48.477636,BAR BONANZA,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,1526,-1.476319,-48.49276,BAR RESTAURANTE E MADEREIRA,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  ROSO DANIN,1034,-1.449829,-48.453281,BOTECO DA BEBEL,1.0
DAICO,CRUZEIRO,RUA  JARBAS PASSARINHO,0,-1.263597,-48.558939,RESTAURANTE TUDO DIBOM,1.0
DABEL,CAMPINA,TRAVESSA  CAMPOS SALES,482,-1.453722,-48.498512,RESTAURANTE DONA JOANA,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,700,-1.471787,-48.498544,RESTAURANTE BOM DE GARFO,1.0
DAGUA,GUAMA,PASSAGEM  CONDURU,8,-1.459717,-48.460263,DEPOSITO DE BEBIDA MEU CANTINHO,1.0
DASAC,MARACANGALHA,PASSAGEM  MARAJOARA I,268,-1.405177,-48.477789,BAR,1.0
DAGUA,GUAMA,PASSAGEM  CONDURU,30,-1.458819,-48.460168,DEPOSITO DE BEBIDAS,1.0
DASAC,TELEGRAFO,TRAVESSA CORONEL LUIS BENTES,563,-1.429553,-48.483446,BAR,1.0
DAENT,CASTANHEIRA,PASSAGEM  SNAPP,10,-1.401144,-48.432921,RESTAURANTE PARADA BOA,1.0
DAICO,TENONE,PASSAGEM  ALACID NUNES,15,-1.325825,-48.438268,RESTAURANTE SO O FILE,1.0
DABEN,BENGUI,PASSAGEM SAO MATEUS,20,-1.374872,-48.456763,DEPOSITO DE BEBIDAS,1.0
DAICO,CAMPINA DE ICOARACI,RODOVIA GOVERNADOR AUGUSTO MONTENEGRO,193,-1.3019,-48.467552,POINT BAR,1.0
DASAC,SACRAMENTA,TRAVESSA  ALFERES COSTA,379,-1.412957,-48.475693,JOGOS DE BILHAR,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  DOS INOCENTES,275,-1.291954,-48.468212,BAR DO CILAS,1.0
DABEN,BENGUI,PASSAGEM SAO MATEUS,38,-1.374959,-48.455324,RESTAURANTE DA TIA ZILMA,1.0
DAICO,CAMPINA DE ICOARACI,RODOVIA GOVERNADOR AUGUSTO MONTENEGRO,152,-1.301727,-48.468506,RESTAURANTE GALETO NA BRASA,1.0
DASAC,PEDREIRA,TRAVESSA  MAURITI,1408,-1.428908,-48.470757,RESTAURANTE,1.0
DABEL,CAMPINA,RUA  CARLOS GOMES,175,-1.454417,-48.495875,KALYTON RESTAURANTE,1.0
DAICO,AGULHA,RODOVIA  AUGUSTO MONTENEGRO,462,-1.29985,-48.474061,RESTAURANTE CHAPA QUENTE,2.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.37755,-48.451007,BAR DA MARY,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377498,-48.450938,BAR ENCONTRO DOS AMIGOS,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377555,-48.450849,BAR DA LENE,1.0
DAGUA,GUAMA,TRAVESSA  VINTE DE FEVEREIRO,100,-1.474906,-48.460533,CASA DE EVENTOS,1.0
DAMOS,ARIRAMBA,RUA  PARA,33,-1.126058,-48.430606,BAR E TABERNA,1.0
DASAC,SACRAMENTA,PASSAGEM SANTA CATARINA,0,-1.416623,-48.47555,BAR E RESTAURANTE DO MOLECOTE,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377616,-48.451033,BAR OKARATAI,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377471,-48.450946,BOTECO DO DOIDINHO,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,109,-1.377565,-48.450866,RR POINT DO CHURRASCO,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377524,-48.450826,BAR DA SUELY,1.0
DABEN,BENGUI,AVENIDA ENGENHEIRO JOSE MACHADO,0,-1.377503,-48.451051,PAULINHAS BAR,1.0
DAENT,CURIO-UTINGA,PASSAGEM SANTO ANTONIO,304,-1.432001,-48.449286,RESTAURANTE REQUINTE DA NEGA,1.0
DAGUA,CANUDOS,AVENIDA  CIPRIANO SANTOS,1046,-1.448735,-48.456961,BOTECO,1.0
DAGUA,MONTESE (TERRA FIRME),PASSAGEM  PINHEIRO,13,-1.462776,-48.454453,BAR,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,1036,-1.431104,-48.470072,DOM VALENTIN CAFE,1.0
DASAC,PEDREIRA,TRAVESSA  VILETA,818,-1.431119,-48.475605,CASA DE EVENTOS E RECEPCAO,1.0
DASAC,PEDREIRA,TRAVESSA  VILETA,730,-1.430635,-48.476182,BAR,1.0
DAENT,AGUAS LINDAS,RUA  BOLCHEVIQUE,29,-1.405218,-48.394587,RESTAURANTE LA NA CRIS,1.0
DAGUA,GUAMA,AVENIDA  BERNARDO SAYAO,4619,-1.47483,-48.467238,BAR DO BIRO,1.0
DAICO,AGULHA,RODOVIA  AUGUSTO MONTENEGRO,0,-1.304979,-48.463995,ZIRALDOS RESTAURANTE,1.0
DAICO,AGULHA,RODOVIA  AUGUSTO MONTENEGRO,0,-1.305405,-48.465058,BAR,1.0
DASAC,BARREIRO,PASSAGEM  STELIO MAROJA,294,-1.415154,-48.491253,BOTECO ROSE,1.0
DASAC,BARREIRO,PASSAGEM  STELIO MAROJA,294,-1.415161,-48.491276,BOTECO ROSE,1.0
DASAC,TELEGRAFO,AVENIDA  PEDRO ALVARES CABRAL,2750,-1.423134,-48.48564,BAR,1.0
DAGUA,JURUNAS,TRAVESSA  QUINTINO BOCAIUVA,3607,-1.470114,-48.484268,BAR,1.0
DAGUA,CONDOR,TRAVESSA  QUINTINO BOCAIUVA,3575,-1.469691,-48.484007,BAR,1.0
DAGUA,CONDOR,AVENIDA  ROBERTO CAMELIER,1426,-1.470907,-48.484127,DEPOSITO BEBIDA,1.0
DAGUA,CONDOR,AVENIDA  ROBERTO CAMELIER,1466,-1.47128,-48.483997,BAR,1.0
DAICO,CRUZEIRO,RUA PADRE JULIO MARIA,713,-1.300115,-48.485505,RESTAURANTE MAJIM,1.0
DASAC,SACRAMENTA,PASSAGEM  MUCAJA,293,-1.411676,-48.469116,DEPOSITO DE BEBIDAS,1.0
DAMOS,MURUBIRA,RODOVIA  MUNICIPAL CESAR AUGUSTO,58,-1.122625,-48.437189,BAR PORTUGA E BRAZUCA,1.0
DAGUA,CONDOR,AVENIDA  ROBERTO CAMELIER,1825,-1.473012,-48.481607,BAR FERREIRA,1.0
DAICO,PARACURI,PASSAGEM  MONTE ALEGRE,58,-1.313172,-48.483828,BAR DO MANEL,1.0
DABEL,MARCO,AVENIDA  JOAO PAULO II,1268,-1.437951,-48.455703,EMGOMADINHO TAPIOCARIA,1.0
DAGUA,MONTESE (TERRA FIRME),PASSAGEM SAO FRANCISCO XAVIER,229,-1.447485,-48.450979,RESTAURANTE POPULAR,1.0
DAICO,CRUZEIRO,RUA PADRE JULIO MARIA,0,-1.298278,-48.485613,BAR,1.0
DABEL,REDUTO,RUA  TIRADENTES,857,-1.447609,-48.489734,JAMBU BAR E RESTAURANTE,1.0
DAICO,TENONE,TRAVESSA  WE 1,131,-1.323426,-48.430794,VENDA DE CHURRASCO,1.0
DAOUT,AGUA BOA,PRAIA  DO BARRO BRANCO,1,-1.24625,-48.456061,BAR LB TROPICAL,1.0
DAOUT,AGUA BOA,PRAIA  DO BARRO BRANCO,8,-1.245414,-48.455574,NATUREZAS BAR,1.0
DAOUT,AGUA BOA,PRAIA  DO BARRO BRANCO,6,-1.245897,-48.455804,BAR,1.0
DAOUT,AGUA BOA,PRAIA  DO BARRO BRANCO,7,-1.245436,-48.45567,BAR,1.0
DAGUA,JURUNAS,TRAVESSA  DOS TUPINAMBAS,0,-1.470241,-48.484534,DEPOSITO DE BEBIDAS,1.0
DAGUA,GUAMA,PASSAGEM  MUCAJAS,0,-1.467468,-48.468809,BAR DO PAULO,1.0
DAOUT,AGUA BOA,RUA  ADENILTON AMORIN,14,-1.246191,-48.450394,BAR,1.0
DABEN,TAPANA,RODOVIA  DO TAPANA,100,-1.342373,-48.467989,RESTAURANTE DO MAIA,1.0
DABEL,BATISTA CAMPOS,AVENIDA  SERZEDELO CORREA,833,-1.460302,-48.488639,RESTAURANTE PIXITO,1.0
DABEL,CAMPINA,RUA  ARISTIDES LOBO,388,-1.451774,-48.496674,DEPOSITO DE BEBIDAS PARA ALUGAR,1.0
DASAC,SACRAMENTA,PASSAGEM  BATISTA,0,-1.416624,-48.483472,BAR,1.0
DASAC,PEDREIRA,TRAVESSA  VILETA,418,-1.429187,-48.478545,BAR E MERCEARIA DO LOBO,1.0
DAENT,MANGUEIRAO,PASSAGEM  LAMEIRA BITTENCOURT,1161,-1.378172,-48.444725,BAR DA GALEGA,1.0
DAENT,UNIVERSITARIO,ACESSO  TUCUNDUBA,0,-1.467742,-48.452059,BAR DO CARLINHO,1.0
DAENT,MANGUEIRAO,PASSAGEM  LAMEIRA BITTENCOURT,7,-1.378256,-48.444617,BAR,1.0
DASAC,PEDREIRA,PASSAGEM  COELHINHO,197,-1.433462,-48.478839,BAR,1.0
DASAC,FATIMA,TRAVESSA  QUATORZE DE ABRIL,591,-1.445223,-48.472584,DEPOSITO DE BEBIDAS,1.0
DABEN,CABANAGEM,RUA  DAMASCO,0,-1.368644,-48.433581,BAR TOCA DA AMIZADE,1.0
DAICO,AGUAS NEGRAS,TRAVESSA  AGUAS NEGRAS,90,-1.304529,-48.455949,BAR CURTICAO,1.0
DAENT,AGUAS LINDAS,QUADRA  CENTRAL,43,-1.409136,-48.395104,DEPOSITO DE BEBIDAS PIMENTEL,1.0
DABEL,CIDADE VELHA,RUA  SIQUEIRA MENDES,24,-1.457898,-48.505769,BAR NOSSO RECANTO,1.0
DAMOS,BAIA DO SOL,RUA  DA MATA,0,-1.062535,-48.348002,BAR CANTO DO IGARAPE,1.0
DABEL,MARCO,TRAVESSA  TIMBO,3378,-1.442594,-48.455722,BAR,1.0
DABEL,MARCO,AVENIDA  JOAO PAULO II,1922,-1.432908,-48.452314,CHURRASCARIA,1.0
DABEN,COQUEIRO,ESTRADA  DO BENJAMIN,29,-1.364001,-48.431666,BAR,1.0
DAOUT,BRASILIA,ALAMEDA  MAGALHAES BARATA,0,-1.234072,-48.551684,BAR,1.0
DABEL,MARCO,AVENIDA  JOAO PAULO II,1960,-1.432682,-48.452131,BAR THE HOLY,1.0
DAENT,MARAMBAIA,CANAL  AGUA CRISTAL,23,-1.402694,-48.436666,BAR FA,1.0
DASAC,PEDREIRA,TRAVESSA  LOMAS VALENTINAS,427,-1.423469,-48.470697,BAR,1.0
DABEN,COQUEIRO,ALAMEDA  NS 14,82,-1.330663,-48.442264,RESTAURANTE DRLIVERY,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO II,0,-1.43048,-48.449543,BAR E DEPOSITO DAMASCENO,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,980,-1.431656,-48.470434,DEPOSITO DE BEBIDAS,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3376,-1.466986,-48.476491,ESCRITO IMOBILIARIO E CYBER CAFE,4.0
DAGUA,MONTESE (TERRA FIRME),AVENIDA  CELSO MALCHER,253,-1.453433,-48.454418,BAR DO PAPAO,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3382,-1.467211,-48.47656,BAR SUAVE VENENO,4.0
DAENT,MARAMBAIA,CANAL  AGUA CRISTAL,60,-1.408,-48.451515,PONTO DO CHURRASCO,1.0
DAGUA,CONDOR,AVENIDA  ROBERTO CAMELIER,2002,-1.474369,-48.480118,RESTAURANTE,1.0
DAICO,CAMPINA DE ICOARACI,RUA  DOIS DE DEZEMBRO,305,-1.293047,-48.478161,BAR,1.0
DABEL,UMARIZAL,TRAVESSA DOM ROMUALDO DE SEIXAS,1663,-1.446593,-48.484019,BAR GARAGEM,1.0
DAENT,MARAMBAIA,AVENIDA  RODOLFO CHERMONT,318,-1.406644,-48.453092,RESTAURANTE COSTELA DE OURO,1.0
DAGUA,CONDOR,TRAVESSA  DOS APINAGES,2033,-1.469768,-48.481255,RESTAURANTE,1.0
DAGUA,CONDOR,TRAVESSA  DOS APINAGES,0,-1.469719,-48.481171,RESTAURANTE,1.0
DASAC,TELEGRAFO,TRAVESSA CORONEL LUIS BENTES,132,-1.428691,-48.487074,BOTECO DO BILAO,1.0
DAICO,CRUZEIRO,RUA  JARBAS PASSARINHO,450,-1.263846,-48.562685,BAR CELEBRIDADE,1.0
DASAC,TELEGRAFO,AVENIDA SENADOR LEMOS,392,-1.429233,-48.485005,IBIZA ACUSTICO BAR,1.0
DAENT,CASTANHEIRA,TRAVESSA  DOIS,282,-1.398729,-48.434303,BELLA CAFE,1.0
DAICO,TENONE,PASSAGEM  TRES,9,-1.31469,-48.437785,BAR,1.0
DAMOS,SAO FRANCISCO,RUA  BEIRA RIO,288,-1.108481,-48.41673,BAR,1.0
DAGUA,GUAMA,PASSAGEM  JI PARANA,116,-1.466794,-48.455917,ACAI DO CASSY CHURRASCO E CONVENIENCIA,1.0
DAENT,CASTANHEIRA,TRAVESSA  DOIS,292,-1.398688,-48.434272,RESTAURANTE E BAR,1.0
DAGUA,CREMACAO,RUA  QUATORZE DE MARCO,2994,-1.464484,-48.480415,CHURRASCO DO MAMA,1.0
DABEL,MARCO,AVENIDA DUQUE DE CAXIAS,1490,-1.424938,-48.458427,RESTAURANTE,1.0
DAICO,AGUAS NEGRAS,TRAVESSA  AGUAS NEGRAS,124,-1.304893,-48.458906,CHARLES BAR,1.0
DABEL,MARCO,AVENIDA  JOAO PAULO II,0,-1.432231,-48.451896,BAR ATHENAS,1.0
DABEN,CABANAGEM,AVENIDA  BRASIL,0,-1.359104,-48.439538,D LUKA PEIXARIA,1.0
DAICO,CRUZEIRO,TRAVESSA SANTA ISABEL,699,-1.296875,-48.479728,RESTAURANTE,1.0
DAICO,CRUZEIRO,TRAVESSA SANTA ISABEL,697,-1.296745,-48.479468,BAR,1.0
DASAC,PEDREIRA,TRAVESSA  PEREBEBUI,945,-1.420679,-48.466727,BAR,1.0
DABEL,MARCO,TRAVESSA  VILETA,3669,-1.445389,-48.453926,BAR,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3425,-1.467474,-48.476477,DEPOSITO DE BEBIDAS,4.0
DAICO,PARQUE GUAJARA,RUA  AMAZONIA,0,-1.327272,-48.464568,BAR,1.0
DABEN,UNA,PASSAGEM  NORBERTO CABRAL,0,-1.372211,-48.423292,BAR DOS PARCEIROS,1.0
DABEN,UNA,PASSAGEM  NORBERTO CABRAL,0,-1.372265,-48.423166,BAR DOS PARCEIROS,1.0
DAENT,MARAMBAIA,PASSAGEM  ALIADOS,5,-1.407117,-48.447957,BAR E VENDA DE ACAI,1.0
DAENT,MARAMBAIA,AVENIDA  RODOLFO CHERMONT,668,-1.403044,-48.453363,NAZAS BAR,1.0
DAGUA,GUAMA,RUA DOUTOR VIRGILIO MENDONCA,118,-1.459044,-48.462427,BAR,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3516,-1.468267,-48.476488,BAR LISBOA,1.0
DAENT,MARAMBAIA,PASSAGEM  ALIADOS,10,-1.407123,-48.447897,OLINDAS RESTAURANTE,1.0
DAOUT,AGUA BOA,AVENIDA  PAULO COSTA,2926,-1.254881,-48.452847,BAR E LANCHONETE,1.0
DAOUT,AGUA BOA,AVENIDA  PAULO COSTA,2667,-1.254809,-48.452888,BAR,1.0
DAGUA,JURUNAS,RUA  DOS TAMOIOS,494,-1.468691,-48.497618,BAR DO BETO,1.0
DAMOS,MARACAJA,RUA  DAVI TEIXEIRA,181,-1.164214,-48.461165,BAR DIAMANTE AZUL,1.0
DABEL,MARCO,TRAVESSA  MARIZ E BARROS,1926,-1.433332,-48.466916,BAR,1.0
DAMOS,CHAPEU VIRADO,RODOVIA ENGENHEIRO AUGUSTO MEIRA FILHO,10,-1.130566,-48.451085,PEIXARIA DO ANTONIO,1.0
DABEL,CAMPINA,TRAVESSA SAO FRANCISCO,60,-1.456139,-48.49984,CASA DE EVENTOS,1.0
DASAC,SACRAMENTA,AVENIDA  PEDRO ALVARES CABRAL,3463,-1.417552,-48.482191,DEPOSITO DE BEBIDAS ONEIDE,1.0
DASAC,SACRAMENTA,TRAVESSA BARAO DO TRIUNFO,153,-1.419042,-48.482737,JABA COM ACAI RESTAURANTE,1.0
DASAC,SACRAMENTA,TRAVESSA BARAO DO TRIUNFO,152,-1.418962,-48.482799,BAR CASA ANANCIO,1.0
DASAC,SACRAMENTA,TRAVESSA BARAO DO TRIUNFO,0,-1.419144,-48.482597,RESTAURANTE FRIGIDEIRA MARAMHENSE,1.0
DASAC,SACRAMENTA,AVENIDA  PEDRO ALVARES CABRAL,3468,-1.417921,-48.48223,DEPOSITO DE BEBIDAS,1.0
DAMOS,VILA,RUA  SIQUEIRA MENDES,0,-1.164889,-48.468603,BAR DE ESQUINA BABY LANCHES,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,653,-1.37796,-48.464969,OLIVEIRA BAR,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,744,-1.37794,-48.464958,OLIVEIRAS BAR,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,338,-1.377872,-48.465169,DEPOSITO DE BEBIDAS,1.0
DAENT,CASTANHEIRA,PASSAGEM  PAULO ELEUTERIO FILHO,0,-1.404748,-48.435114,DEPOSITO DE BEBIDA,1.0
DAENT,CASTANHEIRA,PASSAGEM  PAULO ELEUTERIO FILHO,345,-1.404696,-48.43515,DEPOSITO DE BEBIDA,1.0
DAICO,CRUZEIRO,RUA SANTA IZABEL,688,-1.296864,-48.479834,BAR CASA VADICO,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,1848,-1.476697,-48.490159,BAR DO PIOLA,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,1792,-1.476539,-48.490486,RESTAURANTE NENEM,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO II,416,-1.430631,-48.45073,BAR,1.0
DABEL,CIDADE VELHA,TRAVESSA  JOAQUIM TAVORA,560,-1.457519,-48.501392,PANIFICADORA E RESTAURANTE LEAL,1.0
DAOUT,BRASILIA,RUA  DA PRAIA FUNDA,0,-1.243744,-48.562816,MEU SOSSEGO BAR,1.0
DAOUT,BRASILIA,RUA  DA PRAIA FUNDA,0,-1.239781,-48.560942,BAR VER O MAR,1.0
DABEL,UMARIZAL,TRAVESSA DOM ROMUALDO COELHO,75,-1.43814,-48.491789,RESTAURANTE,1.0
DABEL,UMARIZAL,TRAVESSA DOM ROMUALDO COELHO,207,-1.438825,-48.490694,CAFE MOAGE,1.0
DABEL,CIDADE VELHA,RUA  DE OBIDOS,654,-1.460131,-48.49861,BAR E RESTARANTE,1.0
DABEL,BATISTA CAMPOS,AVENIDA  DEZESSEIS DE NOVEMBRO,652,-1.461598,-48.497157,BAR,1.0
DABEL,CIDADE VELHA,AVENIDA  DEZESSEIS DE NOVEMBRO,5,-1.459823,-48.498801,RESTAURANTE,1.0
DAOUT,AGUA BOA,AVENIDA NOSSA SENHORA DA CONCEICAO,42,-1.252145,-48.458882,RESTAURANTE BOM PALADAR,1.0
DABEN,PRATINHA,RUA PROFETA SAMUEL,201,-1.369772,-48.471678,CHURRASCARIA,1.0
DABEN,PRATINHA,RUA PROFETA SAMUEL,211,-1.369755,-48.471333,BAR DO RAIMUNDO,1.0
DASAC,TELEGRAFO,TRAVESSA  MAGNO DE ARAUJO,65,-1.428962,-48.490313,BAR MENGAO,1.0
DABEN,SAO CLEMENTE,TRAVESSA  ONZE DE FEVEREIRO,5,-1.361817,-48.466568,BAR SAO FRANCISCO,1.0
DAGUA,GUAMA,RUA  TRES DE OUTUBRO,143,-1.468314,-48.461929,RESTAURANTE SANTA GULA,1.0
DAGUA,GUAMA,RUA  TRES DE OUTUBRO,143,-1.468319,-48.461933,SANTA GULA RESTAURANTE,1.0
DAGUA,GUAMA,ILHA  COMBU,4,-1.491413,-48.461982,RESTAURANTE NOSSA MALOCA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.489723,-48.463069,RESTAURANTE MIRANTE DO COMBU,1.0
DAGUA,CONDOR,ILHA  COMBU,0,-1.491043,-48.471344,BAR E RESTAURANTE PUREZA,1.0
DAGUA,CONDOR,ILHA  COMBU,0,-1.491192,-48.471704,BAR E RESTAURANTE ILHA BELA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.50556,-48.463283,BAR DO NAZARENO,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.501236,-48.461671,BAR TERRACO DA ILHA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.501227,-48.461651,RESTAURANTE TERRACO DA ILHA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.500925,-48.461525,RESTAURANTE FAROL DA ILHA,1.0
DAGUA,GUAMA,ILHA  COMBU,76,-1.495907,-48.461294,RESTAURANTE DO TATU ELOHIM,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.49552,-48.461263,RESTAURANTE COMBU GRILL,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.495022,-48.461297,RESTAURANTE RUSTICO DA ILHA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.490998,-48.462006,RESTAURANTE CASA VERDE,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.490767,-48.462048,RESTAURANTE PORTAS ABERTAS,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.492557,-48.461919,BAR E RESTAURANTE SABOR DA ILHA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.503001,-48.462448,RESTAURANTE VITORIA,1.0
DAGUA,GUAMA,ILHA  COMBU,0,-1.493074,-48.461792,BAR SITIO QUADRA DO ADILSON,1.0
DABEL,MARCO,TRAVESSA DOUTOR ENEAS PINHEIRO,1721,-1.429289,-48.459408,BAR,1.0
DAMOS,CHAPEU VIRADO,RUA  BEIRA RIO,1734,-1.132973,-48.458708,BAR FUXICO DO FAROL,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA NOSSA SENHORA DA CONCEICAO,83,-1.270584,-48.472988,RESTAURANTE MINEIA MOURAO,1.0
DAGUA,CANUDOS,RUA  ROSO DANIN,729,-1.450162,-48.458057,LOJA ARMARINHO E CYBER CAFE,1.0
DAICO,PARQUE GUAJARA,ALAMEDA  SETE,67,-1.310718,-48.463332,BAR,1.0
